date,open,high,low,close,volume
2026-04-10,5902.37,5958.91,5894.53,5926.1,0
2026-04-13,5895.59,5908.86,5846.75,5846.75,0
2026-04-14,5910.86,5986.12,5910.86,5984.5,0
2026-04-15,5981.85,5981.85,5937.79,5940.33,0
2026-04-16,5937.36,5972.49,5928.3,5933.27,0
2026-04-17,5919.07,6073.55,5919.07,6057.7,0
2026-04-20,5990.12,6002.18,5964.76,5982.62,0
2026-04-21,5988.1,6014.45,5924.54,5930.24,0
2026-04-22,5944.47,5960.63,5899.75,5906.21,0
2026-04-23,5887.98,5908.52,5844.74,5894.72,0
2026-04-24,5874.91,5922.41,5842.35,5883.47,0
2026-04-27,5878.86,5932.33,5852.55,5860.33,0
2026-04-28,5862.1,5885.15,5822.26,5836.11,0
2026-04-29,5833.86,5850.3,5796.57,5816.49,0
2026-04-30,5778.65,5881.51,5747.76,5881.51,0
2026-05-01,5881.51,5881.51,5881.51,5881.51,0
2026-05-04,5878.79,5882.01,5754.96,5763.62,0
2026-05-05,5758.38,5869.63,5758.38,5869.63,0
2026-05-06,5880.29,6064.5,5880.29,6027.14,0
2026-05-07,6032.75,6066.39,5967.92,5972.66,0
2026-05-08,5950.21,5950.21,5901.12,5911.54,0
2026-05-11,5907.36,5909.23,5870.91,5895.46,0
2026-05-12,5861.94,5861.94,5801.49,5808.46,0
2026-05-13,5819.79,5861.07,5801.16,5861.07,0
2026-05-14,5877.37,5937.87,5877.37,5934.97,0
2026-05-15,5908.71,5908.71,5811.24,5827.77,0
2026-05-18,5797.66,5876.41,5762.15,5849.01,0
2026-05-19,5857.75,5910.48,5843.59,5851.17,0
2026-05-20,5856.16,6007.29,5842.18,5976.08,0
2026-05-21,5966.87,6008.17,5924.65,5960.33,0
2026-05-22,5985.63,6036.46,5985.63,6019.46,0
2026-05-25,6045.37,6144.64,6045.37,6136.67,0
2026-05-26,6130.16,6130.16,6064.15,6064.16,0
2026-05-27,6069.91,6131.09,6056.65,6070.55,0
2026-05-28,6064.5,6077.45,6023.26,6055.12,0
2026-05-29,6064.01,6105.23,6050.54,6050.55,0
2026-06-01,6053.88,6080.08,5997.74,6034.96,0
2026-06-02,6059.26,6113.39,6059.26,6107.86,0
2026-06-03,6105.17,6105.17,6050.2,6053.58,0
2026-06-04,6058.16,6103.33,6052.17,6103.33,0
2026-06-05,6107.1,6112.18,6061.82,6062.08,0
2026-06-08,6049.79,6084.53,5980.37,6062.3,0
2026-06-09,6058.79,6149.17,6048.55,6048.55,0
2026-06-10,6051.9,6068.61,5972.12,6009.96,0
2026-06-11,6014.73,6087.83,6014.73,6056.97,0
2026-06-12,6076.44,6202.4,6076.44,6187.64,0
2026-06-15,6225.36,6294.68,6224.76,6229.44,0
2026-06-16,6238.5,6287.26,6238.5,6257.43,0
2026-06-17,6257.97,6300.07,6253.93,6300.07,0
2026-06-18,6301.11,6334.55,6282.22,6323.28,0
2026-06-19,6321.31,6337.22,6293.13,6293.13,0
2026-06-22,6297.44,6328.63,6280.84,6311.33,0
2026-06-23,6274.79,6274.79,6209.12,6230.56,0
2026-06-24,6234.71,6243.52,6189.06,6214.71,0
2026-06-25,6211.57,6279.53,6211.57,6267.54,0
2026-06-26,6261.39,6261.39,6181.93,6221.56,0
2026-06-29,6224.74,6240.0,6202.49,6231.64,0
2026-06-30,6247.85,6329.42,6247.85,6328.1,0
2026-07-01,6325.68,6327.92,6266.68,6282.51,0
2026-07-02,6282.07,6393.83,6268.13,6360.48,0
2026-07-03,6373.36,6420.44,6368.15,6412.69,0
2026-07-06,6405.54,6431.42,6376.96,6398.02,0
2026-07-07,6379.37,6395.07,6319.86,6319.87,0
2026-07-08,6315.94,6315.94,6180.94,6204.92,0
2026-07-09,6236.41,6288.01,6228.34,6284.28,0
2026-07-10,6266.83,6287.71,6242.35,6269.98,0
2026-07-13,6243.52,6282.96,6242.29,6271.03,0
2026-07-14,6248.37,6288.69,6211.96,6280.2,0
2026-07-15,6270.77,6296.04,6255.6,6265.59,0
2026-07-16,6273.1,6283.61,6208.26,6283.61,0
2026-07-17,6270.94,6270.94,6194.39,6230.88,0
2026-07-20,6224.08,6264.44,6215.38,6227.41,0
2026-07-21,6230.08,6285.63,6230.08,6285.63,0
2026-07-22,6271.06,6326.99,6252.71,6317.0,0
2026-07-23,6308.76,6308.76,6197.12,6210.18,0
2026-07-24,6208.99,6280.94,6205.85,6280.94,0
2026-07-27,6287.8,6369.52,6282.21,6282.22,0
2026-07-28,6297.2,6316.28,6255.62,6289.52,0
2026-07-29,6282.78,6305.88,6235.78,6248.85,0
2026-07-30,6245.3,6356.31,6245.3,6344.41,0
2026-07-31,6354.79,6421.74,6332.58,6358.02,0
